,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-28,Alachua,Florida,12001,23273,258,0.001,0.024,0.053,0.17,0.751
1,2021-03-28,Baker,Florida,12003,3352,59,0.087,0.076,0.18,0.215,0.442
2,2021-03-28,Bay,Florida,12005,19473,373,0.065,0.109,0.076,0.202,0.548
3,2021-03-28,Bradford,Florida,12007,2916,54,0.106,0.168,0.172,0.173,0.381
4,2021-03-28,Brevard,Florida,12009,36951,804,0.068,0.073,0.096,0.157,0.607
5,2021-03-28,Broward,Florida,12011,212641,2624,0.026,0.023,0.043,0.117,0.791
6,2021-03-28,Calhoun,Florida,12013,1655,42,0.034,0.055,0.138,0.267,0.507
7,2021-03-28,Charlotte,Florida,12015,11436,390,0.051,0.049,0.101,0.158,0.64
8,2021-03-28,Citrus,Florida,12017,10266,428,0.09,0.036,0.087,0.178,0.609
9,2021-03-28,Clay,Florida,12019,17315,325,0.055,0.067,0.15,0.209,0.52
10,2021-03-28,Collier,Florida,12021,32253,492,0.04,0.023,0.067,0.212,0.658
11,2021-03-28,Columbia,Florida,12023,7826,162,0.047,0.026,0.288,0.254,0.385
12,2021-03-28,DeSoto,Florida,12027,4056,83,0.023,0.064,0.056,0.142,0.715
13,2021-03-28,Dixie,Florida,12029,1549,23,0.071,0.095,0.119,0.318,0.397
14,2021-03-28,Duval,Florida,12031,92242,1295,0.049,0.042,0.086,0.194,0.629
15,2021-03-28,Escambia,Florida,12033,34779,664,0.019,0.052,0.095,0.31,0.524
16,2021-03-28,Flagler,Florida,12035,6618,96,0.079,0.05,0.113,0.157,0.602
17,2021-03-28,Franklin,Florida,12037,1294,16,0.022,0.101,0.237,0.228,0.412
18,2021-03-28,Gadsden,Florida,12039,5531,89,0.06,0.033,0.104,0.227,0.575
19,2021-03-28,Gilchrist,Florida,12041,1483,37,0.016,0.151,0.069,0.324,0.44
20,2021-03-28,Glades,Florida,12043,924,19,0.047,0.082,0.098,0.096,0.677
21,2021-03-28,Gulf,Florida,12045,1913,41,0.046,0.125,0.12,0.249,0.46
22,2021-03-28,Hamilton,Florida,12047,1586,23,0.101,0.071,0.235,0.227,0.365
23,2021-03-28,Hardee,Florida,12049,2893,37,0.114,0.041,0.179,0.186,0.48
24,2021-03-28,Hendry,Florida,12051,4458,77,0.046,0.042,0.112,0.15,0.65
25,2021-03-28,Hernando,Florida,12053,12296,439,0.09,0.04,0.091,0.19,0.589
26,2021-03-28,Highlands,Florida,12055,7615,317,0.025,0.056,0.145,0.138,0.635
27,2021-03-28,Hillsborough,Florida,12057,120680,1602,0.023,0.031,0.069,0.155,0.722
28,2021-03-28,Holmes,Florida,12059,2210,46,0.17,0.077,0.081,0.111,0.562
29,2021-03-28,Indian River,Florida,12061,11663,280,0.054,0.065,0.082,0.193,0.607
30,2021-03-28,Jackson,Florida,12063,6049,154,0.064,0.108,0.129,0.174,0.526
31,2021-03-28,Jefferson,Florida,12065,1426,24,0.019,0.017,0.099,0.183,0.682
32,2021-03-28,Lafayette,Florida,12067,1606,25,0.102,0.081,0.22,0.208,0.389
33,2021-03-28,Lake,Florida,12069,26470,600,0.047,0.062,0.074,0.185,0.632
34,2021-03-28,Lee,Florida,12071,62142,910,0.052,0.05,0.073,0.176,0.648
35,2021-03-28,Leon,Florida,12073,30241,301,0.051,0.022,0.071,0.156,0.7
36,2021-03-28,Levy,Florida,12075,3070,43,0.017,0.132,0.072,0.187,0.592
37,2021-03-28,Liberty,Florida,12077,1052,16,0.022,0.023,0.205,0.268,0.482
38,2021-03-28,Madison,Florida,12079,2030,43,0.164,0.085,0.148,0.264,0.34
39,2021-03-28,Manatee,Florida,12081,34567,633,0.074,0.037,0.062,0.201,0.626
40,2021-03-28,Marion,Florida,12083,28926,916,0.046,0.087,0.121,0.203,0.543
41,2021-03-28,Martin,Florida,12085,11299,302,0.027,0.018,0.066,0.169,0.719
42,2021-03-28,Miami-Dade,Florida,12086,442336,5814,0.032,0.023,0.06,0.128,0.756
43,2021-03-28,Monroe,Florida,12087,6382,48,0.007,0.001,0.014,0.159,0.819
